21   835.0496 600.0294 1080.0930 395.1204 1170.3999 400.2045 1116.2320 930.0541 1000.1268 900.2232 835.1120 1180.1256 645.2768 1308.3172 370.0274 1355.1744 1246.1866 1050.4811 635.0818 1295.2526 0.0000 1178.3891 1000.0478 1050.0526 1210.2131 1065.1752 1335.0331 1002.0627 1200.3276 560.0789 645.1271 1338.1921 850.0589 165.0460 360.5176 585.0538 1020.0980 1165.1131 1020.2086 1060.1967
22   345.1073 578.9651 99.9065 783.3749 9.4838 779.1518 62.9913 249.3351 178.8172 278.2913 343.5173 46.2202 533.1585 130.0909 808.7222 177.4284 69.0770 128.3780 543.3737 117.4369 1178.3891 0.0000 179.5278 132.9423 33.8654 114.0049 160.0609 177.1690 22.8432 619.1936 533.3076 160.6336 328.9636 1013.3971 818.0759 593.4483 159.7868 25.0294 158.3619 118.9584
23   165.7368 400.1641 80.3530 605.0505 171.6063 600.3321 116.9405 70.5468 8.7762 100.8487 165.1572 181.6152 355.2033 308.7259 630.1172 355.2833 246.4014 55.6475 365.0520 295.5692 1000.0478 179.5278 0.0000 52.3844 210.6760 66.5437 335.1451 5.0098 201.0221 440.3022 355.0542 338.3672 150.1172 835.0352 640.1239 415.0264 24.4057 165.3922 24.2860 62.1632
24   215.3097 450.0618 34.5170 655.1173 124.9688 650.0840 71.2432 120.4424 53.9001 151.8813 215.7447 130.4814 405.6734 260.1882 680.0560 306.0524 197.6314 34.8157 415.3599 246.7035 1050.0526 132.9423 52.3844 0.0000 162.2182 26.8993 285.1348 50.7925 153.4641 490.0583 405.4526 289.0932 200.3457 885.0508 690.4580 465.2682 33.6019 116.1691 39.4977 25.6191
25   376.2715 610.5424 130.5039 815.1646 41.2275 810.7310 94.4385 280.4971 210.3172 310.0465 375.2050 47.8936 565.0524 98.4712 840.4165 145.2584 36.8539 160.4665 575.1570 85.4154 1210.2131 33.8654 210.6760 162.2182 0.0000 145.0818 127.2244 208.4424 13.6285 650.7139 565.1346 128.3812 360.4096 1045.2025 850.0300 625.2276 190.5098 46.7937 190.1432 150.0904
26   231.6316 465.5161 16.9779 670.1123 105.8734 665.6964 51.9190 135.5620 65.6623 165.0663 230.1914 119.6675 420.0558 243.3627 695.3758 290.1197 181.1678 20.8777 430.1402 230.2001 1065.1752 114.0049 66.5437 26.8993 145.0818 0.0000 270.7185 63.9079 135.5550 505.6940 420.1263 273.1374 215.4120 900.1577 705.0441 480.2125 46.0080 100.3767 45.6974 5.9765
27   500.1319 735.0290 255.3110 940.0358 167.7533 935.0927 220.0424 405.0914 335.3069 435.4432 500.1550 155.8923 690.2530 39.5325 965.0387 28.3459 91.2516 286.5801 700.1239 46.6661 1335.0331 160.0609 335.1451 285.1348 127.2244 270.7185 0.0000 333.1910 137.7364 775.0575 690.1426 20.3309 485.0526 1170.0181 975.2146 750.0821 315.3706 170.5245 315.6778 275.8345
28   168.0133 402.2282 78.1452 607.0268 169.2031 602.4110 114.6127 72.4216 5.4179 102.4718 167.0387 179.9139 357.1032 306.5546 632.1638 353.1672 244.2308 52.4084 367.0216 293.3760 1002.0627 177.1690 5.0098 50.7925 208.4424 63.9079 333.1910 0.0000 198.7480 442.3791 357.0187 336.2199 152.1241 837.0435 642.0694 417.0305 21.1930 163.2343 20.6664 59.3303
29   366.7113 600.7678 120.9951 805.2706 30.3065 800.9664 84.2440 270.9108 200.4420 300.1348 365.3220 47.3067 555.0840 108.0569 830.5982 155.1870 46.6312 150.1343 565.2904 95.1486 1200.3276 22.8432 201.0221 153.4641 13.6285 135.5550 137.7364 198.7480 0.0000 640.9765 555.2198 138.3144 350.6503 1035.3154 840.0514 615.3524 181.2508 38.9154 180.1757 140.6115
30   275.0585 40.4465 520.3992 165.6950 611.1897 160.0545 556.7873 370.2931 440.5693 341.0891 275.7430 620.0623 88.9583 748.8924 190.0768 795.5067 686.5845 491.5068 77.2737 735.7099 560.0789 619.1936 440.3022 490.0583 650.7139 505.6940 775.0575 442.3791 640.9765 0.0000 87.4572 778.5265 290.3711 395.1302 201.8670 29.7088 460.4282 605.3694 460.8629 500.7675
31   191.0595 47.5934 435.0409 250.1410 525.3250 246.2138 471.1169 285.1841 355.0438 255.1473 190.0476 535.7647 7.0597 663.2022 275.4829 710.0707 601.0844 405.4942 10.5494 650.1496 645.1271 533.3076 355.0542 405.4526 565.1346 420.1263 690.1426 357.0187 555.2198 87.4572 0.0000 693.1057 205.1819 480.1208 285.0888 60.2389 375.2116 520.1024 375.1024 415.1766
32   503.8782 738.3932 258.1746 943.1004 168.3937 938.5679 222.0815 408.2894 338.0864 438.0473 503.0884 161.9846 693.0343 32.3233 968.3403 17.3945 92.0851 288.1768 703.1438 43.2532 1338.1921 160.6336 338.3672 289.0932 128.3812 273.1374 20.3309 336.2199 138.3144 778.5265 693.1057 0.0000 488.2274 1173.1613 978.0448 753.1830 318.3547 173.2693 318.0715 278.1840
33   21.6150 250.1947 230.0827 455.0255 320.9220 450.3823 266.4536 80.0958 150.2853 51.7179 16.6121 330.7158 205.3811 458.5570 480.1440 505.2050 396.2673 201.4904 215.1622 445.3820 850.0589 328.9636 150.1172 200.3457 360.4096 215.4120 485.0526 152.1241 350.6503 290.3711 205.1819 488.2274 0.0000 685.0313 490.2127 265.1104 170.3602 315.0914 170.6621 210.5654
34   670.0903 435.0401 915.0665 230.0835 1005.3951 235.4211 951.2111 765.0299 835.1003 735.2066 670.0849 1015.1606 480.2796 1143.3101 205.0982 1190.1491 1081.1618 885.4724 470.0791 1130.2282 165.0460 1013.3971 835.0352 885.0508 1045.2025 900.1577 1170.0181 837.0435 1035.3154 395.1302 480.1208 1173.1613 685.0313 0.0000 195.7693 420.0536 855.0831 1000.0823 855.1946 895.1845
35   475.7701 241.0368 720.0589 37.5787 810.0858 50.7747 756.0261 570.2040 640.0431 540.0233 475.0740 820.7540 285.0271 948.0500 25.1726 995.0209 886.0225 690.1462 275.1537 935.0419 360.5176 818.0759 640.1239 690.4580 850.0300 705.0441 975.2146 642.0694 840.0514 201.8670 285.0888 978.0448 490.2127 195.7693 0.0000 225.3258 660.1677 805.0955 660.0097 700.0606
36   250.4542 18.6081 495.0791 190.1525 585.4769 186.0460 531.2269 345.1261 415.1067 315.2935 250.1107 595.4952 61.1784 723.3187 215.3037 770.1442 661.1684 465.6778 50.1386 710.2520 585.0538 593.4483 415.0264 465.2682 625.2276 480.2125 750.0821 417.0305 615.3524 29.7088 60.2389 753.1830 265.1104 420.0536 225.3258 0.0000 435.2018 580.1337 435.2139 475.2637
37   186.3230 420.3308 60.8279 625.0591 151.6889 620.4514 97.5816 90.3413 23.6690 120.7053 185.3410 162.0272 375.2520 288.8808 650.2272 335.3657 226.5006 37.7708 385.1583 275.5720 1020.0980 159.7868 24.4057 33.6019 190.5098 46.0080 315.3706 21.1930 181.2508 460.4282 375.2116 318.3547 170.3602 855.0831 660.1677 435.2018 0.0000 145.3106 15.0701 41.1077
38   330.7766 565.2437 85.1423 770.0394 20.0781 765.4102 50.4034 235.1039 165.1923 265.1601 330.0780 31.2426 520.0823 144.2017 795.2172 190.2720 81.6811 116.5319 530.1144 130.6813 1165.1131 25.0294 165.3922 116.1691 46.7937 100.3767 170.5245 163.2343 38.9154 605.3694 520.1024 173.2693 315.0914 1000.0823 805.0955 580.1337 145.3106 0.0000 145.4872 105.5645
39   187.1572 420.6477 60.7475 625.1516 150.3585 620.8340 96.1260 91.3632 21.0838 120.1029 185.1966 163.9814 375.0206 288.1542 650.4533 335.0270 226.0311 32.2989 385.1522 275.0709 1020.2086 158.3619 24.2860 39.4977 190.1432 45.6974 315.6778 20.6664 180.1757 460.8629 375.1024 318.0715 170.6621 855.1946 660.0097 435.2139 15.0701 145.4872 0.0000 40.9965
40   226.8491 460.5992 22.5423 665.1404 110.8479 660.7603 57.1853 130.7506 61.0199 160.1562 225.2892 124.7932 415.0968 248.4034 690.4221 295.1758 186.2303 17.8759 425.1789 235.2350 1060.1967 118.9584 62.1632 25.6191 150.0904 5.9765 275.8345 59.3303 140.6115 500.7675 415.1766 278.1840 210.5654 895.1845 700.0606 475.2637 41.1077 105.5645 40.9965 0.0000
;
