43   39.7184 45.2046 90.0861 385.1996 360.4562 355.1740 195.0698 201.0194 50.1933 50.1386 415.0316 185.1155 225.3258 56.0442 452.0184 215.3037 186.0460 38.0616 585.0538 250.4542 315.9932 325.0331 60.0535 80.3079 250.1107 266.1955 100.3325 190.1556 180.1580 60.2389 190.1525 420.0536 105.0887 143.4672 10.0547 175.0922 215.1962 11.1040 75.1054 336.0987 300.4309 61.1784 0.0000 415.0215 210.0991 18.6081 30.0992 110.0092 35.2983 165.2044 55.8500 170.1629 95.5472 280.3611 38.9528 29.7088 126.1639 175.0162 190.1437 575.1916 415.0264 645.0138 465.0734 675.1606 740.0284 417.0305 593.4483 585.4769 345.1470 380.3302 225.1239 685.2411 623.2296 117.3664 209.1138 667.0256 703.1668 595.1278 346.7928 632.0626 817.1575 381.3223 465.6778 580.2813 575.0630 645.0212 600.1679 533.2899 415.4222 471.1237 615.3524 645.2252 600.4091 805.1210 750.0202 169.4608 471.2274 667.2016 435.2139 689.1413 385.0447 533.1889 657.0437 680.1963 423.3528 780.1192 585.4008 607.2960 783.0712 415.1067 533.0728 770.1442 488.0444 661.1684 710.2520 688.2347 600.2342 750.0821 723.3187 531.2269 470.0657 630.4085 730.1072 715.2049 715.2907 717.2121 743.1836 629.2210 753.1830 515.4978 465.5022 565.0450 535.1005 495.0864 445.3142 400.1024 375.2831 580.1337 515.2024 505.0951 495.0791 315.2935 575.0930 545.1179 240.3368 265.1104 680.3661 470.3140 445.1664 545.2020 595.4952 615.1734 670.2612 420.0759 455.0575 370.1973 615.1590 215.4234 435.2018 475.2637 575.1986 415.0941 525.0868 420.0669 480.2125 575.2174 400.2606 410.2821 345.1894 465.2682 585.0536 625.2276 435.1817 355.1417 345.1261 260.8260 255.8162 535.1382
44   385.7641 370.0729 505.0114 800.0753 57.1370 770.0643 610.0529 615.2676 365.0785 365.0596 830.0070 600.0603 640.1604 470.2048 867.0289 630.0755 600.2539 450.1805 1000.0269 165.5330 102.6660 90.0167 355.0155 335.1056 165.1866 151.6665 515.1043 605.0719 235.0536 355.0815 605.0319 835.0144 310.0105 555.7679 415.0680 240.0495 200.1476 425.0368 340.0530 83.9394 115.8982 355.2406 415.0215 0.0000 205.0541 400.0850 385.0080 305.0265 380.0137 580.0451 470.1727 585.0764 510.0899 695.1100 380.3080 440.2131 290.4090 590.0076 605.0332 160.9253 4.7846 230.0516 50.9084 260.5156 325.0240 6.2269 179.7950 171.8711 70.4591 61.3458 190.0607 270.6536 208.7337 307.3839 206.0690 252.0971 288.5246 180.2516 77.5242 217.0877 402.3807 38.1083 56.4211 166.0644 160.2979 230.0641 185.5666 119.3077 19.7001 64.5594 201.2407 230.6968 186.4838 390.2984 335.0501 263.7139 63.3683 252.6663 25.2488 274.4248 30.7096 119.0143 242.0897 265.5786 20.1448 365.2691 171.5799 193.0261 368.1834 10.0393 118.1254 355.3465 73.0880 246.5153 295.6718 273.6554 185.8514 335.0931 308.8709 117.1628 55.5650 215.9143 315.1408 300.5189 300.7655 302.5685 328.4755 214.5843 338.4223 102.7388 53.6192 150.0548 120.3330 80.2025 35.2181 18.0221 42.6630 165.3499 101.1867 90.2972 80.4365 101.0605 160.2520 130.5122 175.2973 150.0704 266.0336 57.8640 32.5609 130.5665 181.2924 200.3753 255.4896 9.7862 40.4014 46.5459 200.5689 200.3610 23.8035 62.3334 160.7931 5.6981 110.1723 6.6033 66.7151 160.8225 19.1140 17.2232 70.5662 51.5737 170.1861 210.7973 24.2559 60.7800 70.3304 156.0819 161.0230 120.5340
45   181.1195 165.2540 300.0674 595.0391 150.4633 565.0293 405.1596 410.2425 160.3513 160.2739 625.0058 395.1859 435.3751 265.5506 662.0449 425.0372 395.2302 245.1577 795.0110 41.0709 106.7176 115.1436 150.1298 130.5651 41.6361 58.1536 310.3186 400.2151 30.1240 150.4119 400.0853 630.0076 105.0560 350.9033 210.0366 35.8705 6.1762 220.1921 135.3202 126.8343 90.5668 150.9903 210.0991 205.0541 0.0000 195.0693 180.0869 100.1950 175.0641 375.0231 265.4751 380.2246 305.0510 490.0682 175.3508 235.2030 85.7307 385.0349 400.0072 365.5819 205.1253 435.0673 255.3470 465.4362 530.0225 207.2054 384.1028 376.1337 135.0783 172.7303 16.3505 475.5356 413.5503 105.8132 7.6910 457.1213 493.4525 385.0530 138.1263 422.0985 607.3745 172.3012 256.7656 370.7083 365.2436 435.0849 390.4293 323.7021 206.3639 262.7313 405.8532 435.5463 390.9652 595.3134 540.0820 75.7780 261.4674 457.5372 225.8112 479.3895 175.3039 323.5820 447.1170 470.4902 214.1779 570.2842 375.9845 397.7143 573.2067 205.4547 323.0313 560.3469 278.0613 451.4294 500.5665 478.5439 390.6019 540.0396 513.7241 321.6613 260.2621 420.3395 520.1283 505.4788 505.6479 507.4998 533.4345 419.4364 543.3936 306.2612 255.4660 355.0436 325.2205 285.0618 236.0529 190.4942 166.1051 370.2844 305.6276 295.1626 285.2627 106.6333 365.2156 335.3781 30.8646 55.5159 470.8148 260.9354 235.5714 335.1342 385.4276 405.1154 460.1803 210.2985 245.0897 160.7858 405.4463 15.6186 225.4791 265.7653 365.5444 205.0579 315.0622 210.0426 270.6439 365.5663 190.2564 201.0191 135.3111 255.2309 375.1879 415.5841 225.6636 145.6538 135.3000 52.1737 47.2501 325.3247
46   22.3407 32.9748 105.5088 400.0274 345.0841 370.0320 210.5920 215.2453 38.1071 37.6088 430.0495 200.6688 241.0368 73.2530 467.1528 230.0304 200.2223 50.2671 600.0294 235.0857 300.4008 310.1358 46.2405 67.0234 235.5000 250.4306 116.4604 205.7337 165.0671 47.5934 205.2975 435.0401 90.3332 156.4394 15.2727 160.4046 200.0504 28.3521 61.5753 320.5034 285.0906 49.6794 18.6081 400.0850 195.0693 0.0000 17.7803 95.6103 21.6971 180.0880 72.9201 185.8074 110.1605 295.0435 21.4892 40.4465 110.2879 190.2419 205.0622 560.5631 400.1641 630.1121 450.3362 660.4468 725.0472 402.2282 578.9651 570.9665 330.0363 364.2409 210.2112 670.5020 608.5034 99.7191 194.3170 652.1704 688.4705 580.0167 331.0033 617.1028 802.4039 366.8663 451.2646 565.6148 560.2786 630.1306 585.4081 518.5796 400.9425 456.8959 600.7678 630.5182 585.8396 790.3452 735.1259 151.8927 455.6132 652.5378 420.6477 674.4050 370.2858 518.5317 642.1447 665.4877 408.8489 765.3037 570.8552 592.6392 768.2478 400.3906 518.0345 755.3641 473.0823 646.4321 695.5460 673.5291 585.5586 735.0290 708.6922 516.5804 455.2646 615.1422 715.1071 700.4598 700.6140 702.4947 728.4420 614.3823 738.3932 500.9834 450.1558 550.0558 520.2015 480.0439 430.8099 385.3979 360.7022 565.2437 500.5388 490.1380 480.2507 300.8257 560.2032 530.3489 225.0475 250.1947 665.7340 455.7109 430.4495 530.0350 580.1639 600.0438 655.0644 405.2553 440.1029 355.4956 600.4217 200.6957 420.3308 460.5992 560.4902 400.0331 510.0436 405.0440 465.5161 560.4944 385.0709 395.7151 330.1349 450.0618 570.2104 610.5424 420.5132 340.4051 330.1676 245.2375 240.2297 520.2687
47   25.0947 16.0735 120.0508 415.1606 330.4313 385.1401 225.0936 230.7978 20.8264 20.6610 445.0181 215.1316 255.3417 85.8619 482.0278 245.2290 215.8021 66.4721 615.0454 220.4499 286.0169 295.0179 30.1178 50.6097 220.1345 236.2151 130.3313 220.1668 150.1349 30.6750 220.1125 450.0383 75.0767 172.6806 31.2979 145.0990 185.1930 40.3565 45.2887 306.1197 270.4271 32.4784 30.0992 385.0080 180.0869 17.7803 0.0000 80.0403 6.2383 195.1487 85.7301 200.1770 125.3762 310.2842 16.9427 56.9887 96.3689 205.0159 220.1043 545.2384 385.0342 615.0195 435.0939 645.1898 710.0234 387.0421 563.5201 555.5430 315.1359 350.4732 195.1141 655.2629 593.2531 89.2935 179.1185 637.0351 673.2005 565.1099 316.8611 602.0491 787.1816 351.3881 435.7626 550.3096 545.0803 615.0254 570.1854 503.3156 385.4864 441.2556 585.4008 615.2533 570.4607 775.1381 720.0241 141.4548 441.2236 637.2385 405.2638 659.1612 355.0573 503.2229 627.0425 650.2238 393.4111 750.1299 555.4570 577.3308 753.0838 385.1277 503.0525 740.1601 458.0351 631.1942 680.2816 658.2631 570.2661 720.0676 693.3599 501.2565 440.0741 600.3845 700.0896 685.2183 685.3189 687.2383 713.2076 599.2273 723.1978 485.5524 435.4882 535.0341 505.0988 465.0666 415.3777 370.1267 345.3166 550.1249 485.2309 475.0832 465.0833 285.3535 545.0892 515.1254 210.3197 235.0880 650.4018 440.3527 415.1878 515.1802 565.4701 585.1587 640.2386 390.0859 425.0555 340.2107 585.1796 185.4582 405.2133 445.3039 545.2236 385.0728 495.0683 390.0494 450.2414 545.2362 370.2377 380.3332 315.1726 435.2372 555.0599 595.2636 405.2147 325.1465 315.1081 230.8315 225.8311 505.1375
48   84.1259 65.2217 200.0221 495.1500 250.6390 465.1318 305.0480 310.6542 60.1850 60.0883 525.0197 295.0684 335.2169 165.3739 562.0180 325.1929 295.6404 145.7339 695.0410 140.8171 206.5200 215.0408 50.0697 30.7771 140.1768 156.9851 210.1594 300.0964 70.3642 50.2834 300.0723 530.0338 6.4819 251.9434 110.4354 65.1765 105.4093 120.0828 35.2543 226.6464 190.6732 51.3667 110.0092 305.0265 100.1950 95.6103 80.0403 0.0000 75.0857 275.1073 165.2933 280.0922 205.2580 390.2543 76.9093 135.9084 22.6822 285.0052 300.0843 465.2508 305.0381 535.0131 355.0915 565.1867 630.0302 307.0335 483.5504 475.5794 235.2153 271.6796 115.2070 575.2733 513.2642 40.6095 99.1989 557.0309 593.1966 485.1556 237.6278 522.0659 707.1794 271.4441 355.8688 470.3328 465.0749 535.0240 490.1938 423.3450 305.5599 361.4498 505.4262 535.2608 490.4922 695.1398 640.0223 77.7934 361.5891 557.2429 325.2786 579.1671 275.0596 423.2343 547.0463 570.2304 313.4656 670.1318 475.4885 497.3493 673.0795 305.1362 423.0849 660.1636 378.0494 551.1944 600.2898 578.2724 490.2800 640.0884 613.3773 421.2842 360.0781 520.4712 620.1131 605.2364 605.3378 607.2448 633.2075 519.2459 643.2033 405.6225 355.6515 455.0458 425.1054 385.0962 335.4090 290.1257 265.3844 470.1462 405.2467 395.1013 385.0892 205.4280 465.0999 435.1397 130.5829 155.1571 570.4295 360.3899 335.1964 435.2330 485.5852 505.1907 560.2919 310.0803 345.0559 260.2492 505.1805 105.7416 325.2229 365.3105 465.2308 305.1124 415.0940 310.0809 370.2496 465.2517 290.3209 300.3608 235.2291 355.3201 475.0582 515.2621 325.2194 245.1802 235.1472 151.3752 146.3786 425.1470
49   24.7602 13.1408 125.0234 420.1295 325.3614 390.1218 230.1494 235.6989 16.9100 16.1383 450.0059 220.1612 260.3936 91.1090 487.0516 250.1720 220.6600 71.0399 620.0309 215.4310 280.9599 290.0167 25.3346 45.8138 215.1392 231.0597 135.4104 225.2040 145.0702 26.1816 225.0414 455.0113 70.0694 177.3946 35.7706 140.0512 180.1793 45.3539 40.5561 301.1018 265.3844 28.3302 35.2983 380.0137 175.0641 21.6971 6.2383 75.0857 0.0000 200.0875 90.9106 205.2065 130.3472 315.2344 15.2314 61.4202 91.2802 210.0154 225.0698 540.3021 380.0440 610.0190 430.1081 640.2061 705.0142 382.0422 558.5759 550.5774 310.1135 345.3862 190.0632 650.2587 588.2494 84.0064 174.0717 632.0481 668.2280 560.0945 311.8003 597.0341 782.1983 346.4293 430.7857 545.3195 540.0916 610.0286 565.1827 498.3009 380.5124 436.3081 580.4367 610.2588 565.4864 770.1604 715.0295 136.4817 436.1403 632.2746 400.2917 654.1879 350.0751 498.2482 622.0378 645.2441 388.4419 745.1331 550.4936 572.3400 748.0927 380.1343 498.0397 735.1714 453.0189 626.2000 675.2907 653.2762 565.2832 715.0425 688.4037 496.2916 435.0772 595.3052 695.0630 680.2391 680.3446 682.2539 708.2154 594.1954 718.1936 480.5878 430.4378 530.0140 500.0644 460.0334 410.4125 365.1293 340.3378 545.1035 480.2490 470.0464 460.0748 280.3740 540.0689 510.1391 205.2457 230.0516 645.4311 435.3634 410.1750 510.1275 560.3942 580.1050 635.1746 385.0696 420.0192 335.1983 580.1864 180.3268 400.1419 440.2790 540.2276 380.0383 490.0326 385.0303 445.2263 540.2363 365.1540 375.3402 310.0818 430.1616 550.0601 590.2689 400.2082 320.1436 310.0517 225.7129 220.7031 500.1027
50   195.9616 210.2970 75.4163 220.0636 525.1299 190.0679 32.6627 37.5664 215.3426 215.2449 250.0393 24.2220 63.0453 111.5289 287.1190 50.1971 23.6390 130.2369 420.0017 415.1035 480.3510 490.0652 225.1715 245.4024 415.2189 430.4007 66.8561 29.1341 345.0365 225.3672 26.6623 255.0220 270.0792 34.9164 165.0928 340.1306 380.0372 155.4028 240.2774 500.4376 465.0974 225.7840 165.2044 580.0451 375.0231 180.0880 195.1487 275.1073 200.0875 0.0000 111.2905 15.2541 70.1794 115.2469 200.2776 140.2910 290.1863 12.0737 25.1098 740.3462 580.0839 810.0530 630.1815 840.2779 905.0350 582.1060 758.6069 750.6196 510.0464 543.7462 390.1058 850.3370 788.3277 277.0873 374.1352 832.0971 868.2938 760.0455 510.8123 797.0800 982.2720 546.4705 630.7912 745.3919 740.1609 810.0780 765.2638 698.3755 580.5526 636.2131 780.5015 810.3362 765.5480 970.2328 915.0765 327.5559 635.5886 832.3433 600.3533 854.2633 550.1446 698.3240 822.0950 845.3221 588.4929 945.2072 750.5489 772.4151 948.1597 580.2139 698.0396 935.2490 653.0528 826.2771 875.3682 853.3550 765.3617 915.0428 888.4673 696.3683 635.1497 795.1649 895.0993 880.3175 880.4195 882.3315 908.2908 794.2657 918.2727 680.6319 630.1845 730.0344 700.1209 660.0399 610.4557 565.1916 540.3963 745.1653 680.3179 670.0916 660.1450 480.4100 740.1323 710.2141 405.0461 430.1055 845.4951 635.4132 610.2357 710.0413 760.1850 780.0343 835.0856 585.1011 620.0399 535.2549 780.2451 380.3051 600.1516 640.3153 740.2921 580.0282 690.0379 585.0306 645.2794 740.3060 565.0521 575.3683 510.0703 630.0736 750.1190 790.3209 600.2579 520.2006 510.0853 425.2028 420.1962 700.1513
51   92.0092 100.3823 36.7106 330.7037 415.9162 300.6838 140.1020 147.9966 105.1700 105.2447 360.2836 130.1433 170.0784 2.9496 397.1293 161.3261 133.2135 31.4602 530.2627 305.9699 371.5829 380.2006 115.4929 135.1948 305.1487 321.8678 45.2584 135.1464 235.6042 115.1669 135.6895 365.3318 160.5622 94.2472 58.3500 230.2952 270.6361 45.8742 130.2338 391.6746 355.9027 115.2632 55.8500 470.1727 265.4751 72.9201 85.7301 165.2933 90.9106 111.2905 0.0000 115.1360 44.3523 226.2294 93.7885 39.2873 181.9192 120.5114 136.0214 630.0505 470.1315 700.0692 520.0530 730.0539 795.1345 472.0824 648.1601 640.2037 400.4665 436.0611 280.3817 740.1431 678.1313 172.5128 264.3330 722.0411 758.0402 650.3567 402.4430 687.1610 872.0613 436.1034 520.3488 635.1323 630.0452 700.0759 655.1079 588.1960 470.1871 525.6149 670.1409 700.1071 655.1816 860.0447 805.0551 224.3556 526.7873 722.0576 490.0645 744.0500 440.0809 588.0713 712.0947 735.0813 478.1440 835.0739 640.1618 662.1416 838.0401 470.0910 588.2566 825.0738 543.1841 716.0803 765.1245 743.1121 655.1078 805.2413 778.1188 586.0955 525.0898 685.7286 785.2142 770.1026 770.1313 772.0951 798.0824 684.2063 808.1181 570.2372 520.9159 620.1771 590.1589 550.2722 500.0914 455.0616 430.1407 635.1634 570.0762 560.2099 550.1024 370.1151 630.1385 600.0729 295.7714 320.3138 735.1620 525.1344 500.0985 600.4537 650.8535 670.3855 725.5219 475.1022 510.1889 425.1388 670.0595 270.4691 490.2405 530.1312 630.0846 470.3205 580.2641 475.2671 535.1097 630.1114 455.5496 465.0992 400.4117 520.5572 640.0633 680.0815 490.0809 410.1270 400.2861 316.3778 311.3825 590.1568
52   202.7122 215.1750 80.3273 215.8559 530.5602 185.8918 25.2326 40.3879 220.0480 220.0474 245.2499 15.0969 55.2452 115.1964 282.1716 48.5084 30.1714 136.6612 415.2509 420.5840 486.0567 495.0738 230.1163 250.0126 420.0203 436.1094 70.0290 20.1295 350.2509 230.0154 21.8624 250.2998 275.1885 48.4847 170.7700 345.0690 385.3396 160.0652 245.0506 506.1654 470.5647 230.0576 170.1629 585.0764 380.2246 185.8074 200.1770 280.0922 205.2065 15.2541 115.1360 0.0000 77.0016 111.9934 206.4036 146.7001 295.9787 9.5287 24.4859 745.0732 585.0589 815.0287 635.0074 845.0341 910.0648 587.0183 763.1724 755.1775 515.2634 549.9752 395.1382 855.0762 793.0647 283.8934 379.0992 837.0146 873.0407 765.2254 516.7259 802.0615 987.0418 551.0649 635.2524 750.0803 745.0085 815.0235 770.0416 703.0927 585.1158 640.4983 785.1202 815.0611 770.1442 975.0272 920.0159 334.9990 641.2792 837.0558 605.0362 859.0309 555.0181 703.0389 827.0261 850.0529 593.0869 950.0281 755.1384 777.0894 953.0105 585.0186 703.1387 940.0362 658.0770 831.0399 880.0800 858.0714 770.0633 920.1307 893.1202 701.0572 640.0190 800.4773 900.0966 885.0622 885.1006 887.0610 913.0484 799.0907 923.0567 685.1764 635.6283 735.0825 705.0536 665.1340 615.0765 570.0157 545.0632 750.0617 685.0416 675.0800 665.0244 485.0465 745.0433 715.0229 410.4263 435.1109 850.1367 640.0838 615.0351 715.2861 765.5929 785.2452 840.3355 590.0461 625.0849 540.0492 785.0364 385.1598 605.1136 645.0757 745.0478 585.1629 695.1299 590.1364 650.0519 745.0567 570.3173 580.0673 515.1877 635.3230 755.0164 795.0648 605.0369 525.0412 515.1123 430.8399 425.8335 705.0610
53   126.0475 140.4965 12.2970 290.0224 455.1199 260.0064 101.1556 105.5739 145.6964 145.6004 320.0864 91.5045 131.8820 44.8575 357.1221 120.0565 90.6641 60.4465 490.0191 345.0494 410.2833 420.1401 155.3876 175.8133 345.4013 360.4249 18.9891 96.6337 275.0970 155.7666 95.9210 325.0809 200.1825 50.0140 95.2016 270.3131 310.0210 86.1567 170.5497 430.3487 395.0541 156.5399 95.5472 510.0899 305.0510 110.1605 125.3762 205.2580 130.3472 70.1794 44.3523 77.0016 0.0000 185.0759 130.2255 70.4992 220.1272 80.5705 95.0890 670.4389 510.1334 740.0983 560.2901 770.3967 835.0620 512.1939 688.7960 680.8345 440.0428 473.7336 320.2198 780.4879 718.4843 207.5588 304.2804 762.1491 798.4036 690.0388 440.7393 727.1440 912.3725 476.6965 561.0925 675.5699 670.2471 740.1269 695.3972 628.5621 510.8015 566.6015 710.6731 740.4842 695.7451 900.3204 845.1229 258.1922 565.5521 762.4615 530.5269 784.3665 480.2411 628.4651 752.1619 775.4461 518.7171 875.3059 680.7421 702.5892 878.2353 510.3448 628.0624 865.3527 583.1070 756.4011 805.5130 783.4927 695.5105 845.0678 818.6087 626.5178 565.2507 725.1956 825.1677 810.4450 810.5685 812.4616 838.4145 724.4129 848.3952 610.8702 560.1459 660.0816 630.2313 590.0900 540.6569 495.3330 470.6131 675.2840 610.4781 600.1847 590.2544 410.6603 670.2349 640.3348 335.0700 360.2249 775.6693 565.6264 540.4050 640.0680 690.1911 710.0678 765.1116 515.2137 550.1102 465.4501 710.3798 310.6216 530.3164 570.5171 670.4469 510.0718 620.0899 515.0687 575.4620 670.4690 495.1151 505.5854 440.1884 560.1307 680.2041 720.4762 530.4345 450.3684 440.2083 355.2134 350.2008 630.2865
54   310.2394 325.4069 190.5277 105.0408 640.0227 75.0906 87.1473 80.2423 330.5094 330.4423 135.3784 97.0980 60.8522 226.3571 172.5786 65.0781 95.1790 245.0186 305.0932 530.0075 595.1041 605.1485 340.2998 360.5663 530.3568 545.1394 181.3495 92.4552 460.0792 340.5378 91.2494 140.3062 385.1657 141.0527 280.0600 455.2622 495.0314 270.5463 355.4221 615.1552 580.0052 340.9349 280.3611 695.1100 490.0682 295.0435 310.2842 390.2543 315.2344 115.2469 226.2294 111.9934 185.0759 0.0000 315.0163 255.0262 405.0129 105.8047 90.2820 855.4698 695.1556 925.1261 745.3033 955.4158 1020.0696 697.2125 873.7884 865.7991 625.0329 658.0009 505.1742 965.4726 903.4656 390.9634 489.2305 947.1799 983.4320 875.0186 625.3693 912.1371 1097.3939 661.6440 745.9655 860.5464 855.2682 925.1481 880.3853 813.5098 695.7195 751.3945 895.6591 925.4758 880.7129 1085.3461 1030.1477 440.5401 750.2696 947.4835 715.5163 969.3876 665.2542 813.4628 937.1707 960.4536 703.6589 1060.3148 865.7177 887.5660 1063.2587 695.3370 813.0582 1050.3645 768.1082 941.4053 990.5079 968.4894 880.5003 1030.0484 1003.6201 811.5061 750.2565 910.0864 1010.1409 995.4474 995.5668 997.4670 1023.4244 909.3713 1033.3892 795.8007 745.0429 845.0833 815.2134 775.0734 725.6283 680.3341 655.5488 860.2604 795.4700 785.1619 775.2512 595.5837 855.2221 825.3373 520.0280 545.1855 960.6557 750.5857 725.3878 825.0274 875.0718 895.0346 950.0413 700.2277 735.1127 650.4080 895.3918 495.4388 715.2805 755.4899 855.4434 695.0596 805.0722 700.0688 760.4407 855.4529 680.0592 690.5524 625.1345 745.0602 865.2195 905.4816 715.4227 635.3434 625.1734 540.0587 535.0483 815.2677
55   10.3928 21.3006 126.1802 420.0378 325.0388 390.0506 231.0596 235.0255 25.9559 25.0508 450.1921 221.2028 261.6132 94.1165 487.2889 250.0786 220.0414 70.1679 620.0889 215.0191 280.1162 290.4626 30.3146 50.6069 216.1669 230.2540 137.3010 226.2874 145.4562 33.3345 225.7269 455.1679 71.4225 175.5890 36.0426 141.2149 180.1868 49.3101 44.7933 300.1949 265.0041 37.7120 38.9528 380.3080 175.3508 21.4892 16.9427 76.9093 15.2314 200.2776 93.7885 206.4036 130.2255 315.0163 0.0000 60.1824 90.0060 210.6112 225.2280 540.8893 380.4022 610.2719 430.6808 640.7597 705.1540 382.5335 559.4355 551.4665 310.1258 343.6118 190.6795 650.8492 588.8713 79.1122 174.9224 632.3591 668.7697 560.0519 310.5460 597.2928 782.6687 347.4925 431.9453 546.0419 540.5478 610.3088 565.7449 499.0127 381.5746 437.7243 581.1988 610.8747 566.3051 770.5974 715.2899 130.7192 435.3481 632.8701 401.1363 654.7041 350.6463 498.9243 622.3487 645.8166 389.4370 745.5569 551.3263 573.0517 748.4653 380.7950 498.1540 735.6384 453.2760 626.7479 675.8924 653.8719 565.9412 715.1080 689.0601 497.0039 435.5855 595.1334 695.2752 680.7925 680.9838 682.8228 708.7452 594.7035 718.6835 481.5577 430.0355 530.2075 500.4683 460.1992 411.3405 365.8117 341.3059 545.5353 480.9603 470.3801 460.5621 281.5382 540.4678 510.6940 205.1483 230.6379 646.1486 436.2295 410.8761 510.0751 560.0890 580.0869 635.0752 385.5675 420.3001 336.0170 580.7531 181.5716 400.6634 441.0433 540.8680 380.1911 490.1906 385.2097 445.9425 540.8837 365.1749 376.2535 310.4045 430.1537 550.4594 590.8995 400.9562 320.8953 310.5076 225.1149 220.0877 500.5745
56   56.3184 72.4419 66.7453 360.0380 385.0123 330.0689 171.2814 175.1064 77.6621 77.2737 390.1646 161.4255 201.8670 40.1391 427.3180 190.0768 160.0545 10.1335 560.0789 275.0585 340.1789 350.2974 86.4461 107.1492 275.7430 290.1600 78.5914 166.5192 205.2103 87.4572 165.6950 395.1302 130.6193 116.1216 25.8613 200.6439 240.1362 23.6902 101.7722 360.2841 325.0307 88.9583 29.7088 440.2131 235.2030 40.4465 56.9887 135.9084 61.4202 140.2910 39.2873 146.7001 70.4992 255.0262 60.1824 0.0000 150.0749 150.7011 165.2424 600.7622 440.3022 670.2085 490.5118 700.6063 765.1074 442.3791 619.1936 611.1897 370.0895 403.5597 250.3797 710.6540 648.6661 137.3088 234.5095 692.2868 728.6367 620.0369 370.6016 657.1906 842.5470 407.1196 491.5068 605.8069 600.4208 670.2329 625.5612 558.7478 441.1853 497.1685 640.9765 670.6842 626.0496 830.4883 775.2223 188.7412 495.3522 692.7188 460.8629 714.5671 410.4677 558.7248 682.2494 705.6556 449.0878 805.4326 611.0738 632.8239 808.3676 440.5693 558.0928 795.5067 513.1794 686.5845 735.7099 713.6932 625.7397 775.0575 748.8924 556.7873 495.4187 655.0641 755.1719 740.6292 740.7958 742.6583 768.5912 654.5013 778.5265 541.2244 490.0585 590.1335 560.3116 520.1119 471.0433 425.5892 400.9482 605.3694 540.7403 530.2356 520.3992 341.0891 600.3228 570.5243 265.0748 290.3711 705.9393 495.9305 470.6303 570.0298 620.0623 640.0381 695.0235 445.4009 480.1905 395.7029 640.5869 240.8681 460.4282 500.7675 600.6666 440.1071 550.1048 445.1338 505.6940 600.6719 425.0742 435.9357 370.2050 490.0583 610.3434 650.7139 460.7032 380.6161 370.2931 285.0847 280.0639 560.3920
57   95.4341 82.1950 215.6904 510.0276 235.0614 480.0393 320.7632 325.0217 77.9325 77.6287 540.1601 310.8586 351.2017 182.0874 577.2402 340.0573 310.0300 160.0748 710.0751 125.0384 190.1707 200.6790 67.2460 50.6513 127.0139 140.4365 226.3930 315.9277 56.2122 68.6499 315.5218 545.1403 24.5883 265.3930 125.3119 53.3307 90.3892 136.5129 53.9525 210.2775 175.0049 70.8942 126.1639 290.4090 85.7307 110.2879 96.3689 22.6822 91.2802 290.1863 181.9192 295.9787 220.1272 405.0129 90.0060 150.0749 0.0000 300.4296 315.1609 451.0756 290.5395 520.3232 340.8686 550.8867 615.1830 292.7046 469.7117 461.7584 220.1910 254.1958 101.3288 560.9896 499.0352 29.4054 85.9278 542.4254 578.8931 470.0710 220.7802 507.3509 692.7609 258.0233 342.4705 456.2536 450.6642 520.3686 475.8951 409.2473 292.0750 348.4422 491.4269 521.0336 476.5599 680.6812 625.3365 55.2520 345.4522 543.0196 311.4694 564.8209 260.8817 409.1378 532.4141 555.9562 299.8801 655.6395 461.5925 483.2557 658.5339 291.0518 408.1939 645.7334 363.3547 536.8806 586.0360 564.0190 476.1286 625.1303 599.2250 407.2367 345.7468 505.1610 605.3233 590.9180 591.1381 592.9536 618.8577 504.8378 628.7880 391.9262 340.0548 440.2567 410.5792 370.2563 321.7231 276.0831 251.7897 455.6484 391.1871 380.4779 370.7075 192.2732 450.5691 420.8485 115.2765 141.0696 556.3399 346.5536 321.1241 420.0928 470.1084 490.1029 545.0907 295.7376 330.3870 246.3933 490.8911 93.1279 310.8459 351.3055 451.0444 290.2574 400.2405 295.2829 356.1820 451.0645 275.2309 286.6480 220.5737 340.1971 460.5562 501.0625 311.2319 231.2485 220.7213 135.1904 130.1510 410.7007
